mass_mev,U2=1.000000e-07,U2=1.260000e-07,U2=1.580000e-07,U2=2.000000e-07,U2=2.510000e-07,U2=3.160000e-07,U2=3.980000e-07,U2=5.010000e-07,U2=6.310000e-07,U2=7.940000e-07,U2=1.000000e-06,U2=1.260000e-06,U2=1.580000e-06,U2=2.000000e-06,U2=2.510000e-06,U2=3.160000e-06,U2=3.980000e-06,U2=5.010000e-06,U2=6.310000e-06,U2=7.940000e-06,U2=1.000000e-05,U2=1.260000e-05,U2=1.580000e-05,U2=2.000000e-05,U2=2.510000e-05,U2=3.160000e-05,U2=3.980000e-05,U2=5.010000e-05,U2=6.310000e-05,U2=7.940000e-05,U2=1.000000e-04,U2=1.260000e-04,U2=1.580000e-04,U2=2.000000e-04,U2=2.510000e-04,U2=3.160000e-04,U2=3.980000e-04,U2=5.010000e-04,U2=6.310000e-04,U2=7.940000e-04,U2=1.000000e-03,U2=1.260000e-03,U2=1.580000e-03,U2=2.000000e-03,U2=2.510000e-03,U2=3.160000e-03,U2=3.980000e-03,U2=5.010000e-03,U2=6.310000e-03,U2=7.940000e-03,U2=1.000000e-02,U2=1.260000e-02,U2=1.580000e-02,U2=2.000000e-02,U2=2.510000e-02,U2=3.160000e-02,U2=3.980000e-02,U2=5.010000e-02,U2=6.310000e-02,U2=7.940000e-02,U2=1.000000e-01
1.2000000000e+01,3.0225167141e-03,4.8002057866e-03,7.5460279773e-03,1.2074505934e-02,1.8974088132e-02,3.0046051725e-02,4.7513665403e-02,7.5141784470e-02,1.1888384187e-01,1.8763380189e-01,2.9613644497e-01,4.6732590732e-01,7.2881594421e-01,1.1580324652e+00,1.8008230116e+00,2.8134368388e+00,4.3889013653e+00,6.7857577268e+00,1.0458066663e+01,1.5977396015e+01,2.4176580292e+01,3.6259108817e+01,5.3077649299e+01,7.7675116534e+01,1.0964439806e+02,1.5181315107e+02,2.0325768539e+02,2.6197119475e+02,3.2280117888e+02,3.7722874683e+02,4.1352769128e+02,4.1995238080e+02,3.9177384547e+02,3.2710114826e+02,2.4256109553e+02,1.5423546365e+02,8.1778100644e+01,3.5019997393e+01,1.1545559471e+01,2.7996985412e+00,4.6533453912e-01,4.9240082647e-02,3.2249561986e-03,9.6549208523e-05,1.4894994609e-06,8.0529463713e-09,1.2361016064e-11,3.9549025937e-15,1.6515751550e-19,5.6145020028e-25,7.0634901064e-32,1.3706569323e-40,2.5129191524e-51,1.9056497632e-65,1.2498995453e-82,1.4132653934e-104,2.6056350471e-132,3.3694672487e-167,2.7595126672e-211,1.2944473308e-266,
1.2200000000e+01,2.5868770009e-03,4.0953304472e-03,6.4588133004e-03,1.0316125271e-02,1.6231121407e-02,2.5698734763e-02,4.0628512520e-02,6.4200366564e-02,1.0152032261e-01,1.6016761579e-01,2.5272244976e-01,3.9794313641e-01,6.2127680208e-01,9.8511757137e-01,1.5311675306e+00,2.3845849057e+00,3.7071702983e+00,5.7275603252e+00,8.7807845581e+00,1.3359186817e+01,2.0111189570e+01,2.9948885150e+01,4.3533185956e+01,6.2998985488e+01,8.7817108136e+01,1.1948195736e+02,1.5720240803e+02,1.9785226156e+02,2.3719680398e+02,2.6801487731e+02,2.8200157920e+02,2.7439785146e+02,2.4201644250e+02,1.8896713732e+02,1.2985304042e+02,7.5356831523e+01,3.5732501972e+01,1.3436402776e+01,3.7937219168e+00,7.6683159684e-01,1.0263493414e-01,8.3875625199e-03,4.0354942176e-04,8.1776009475e-06,7.8668080007e-08,2.3278118762e-10,1.6457294687e-13,1.9571279889e-17,2.2966793400e-22,1.5537106620e-28,2.4833496108e-36,3.4776863756e-46,2.4608299982e-58,2.5551173170e-74,9.0253449172e-94,1.3032764330e-118,5.3369997991e-150,1.7735358419e-189,2.3486552694e-239,6.0202003321e-302,
1.2400000000e+01,2.1631003779e-03,3.4303779776e-03,5.3909829068e-03,8.6218968576e-03,1.3553795326e-02,2.1461138853e-02,3.3956121393e-02,5.3603790396e-02,8.4757689856e-02,1.3353642895e-01,2.1088929386e-01,3.3208163359e-01,5.1769176550e-01,8.1900353410e-01,1.2699512644e+00,1.9791828806e+00,3.0612086878e+00,4.7179442630e+00,7.2069993476e+00,1.0907286452e+01,1.6313768371e+01,2.4122403276e+01,3.4726496529e+01,4.9674331543e+01,6.8376139730e+01,9.1415866202e+01,1.1761999484e+02,1.4444011178e+02,1.6794456244e+02,1.8248517047e+02,1.8435628420e+02,1.7018068775e+02,1.4171251539e+02,1.0293149715e+02,6.4905417394e+01,3.4056348816e+01,1.4378986116e+01,4.6983997904e+00,1.1242178493e+00,1.8740513034e-01,1.9848746202e-02,1.2189160910e-03,4.2113150358e-05,5.5066958608e-07,3.1151901788e-09,4.6299777028e-12,1.3515429320e-15,5.1848921969e-20,1.4312039389e-25,1.5393901721e-32,2.3567691244e-41,1.6740050235e-52,2.9579423593e-66,2.3845874615e-84,2.2831685153e-106,1.7612159912e-134,5.3580366192e-170,1.1588756970e-214,4.3474779605e-271,,
1.2600000000e+01,1.7607786717e-03,2.7994737053e-03,4.3921079705e-03,7.0274382037e-03,1.1042208998e-02,1.7458718563e-02,2.7627902386e-02,4.3673397540e-02,6.8992187431e-02,1.0849141022e-01,1.7113406142e-01,2.6951256210e-01,4.1938730461e-01,6.6369369158e-01,1.0272595099e+00,1.5954328244e+00,2.4658706527e+00,3.7768607107e+00,5.7522827945e+00,8.6615302429e+00,1.2865333553e+01,1.8842129282e+01,2.6900926448e+01,3.7898267043e+01,5.1311374489e+01,6.7321955840e+01,8.4669092906e+01,1.0093454286e+02,1.1351469911e+02,1.1902729128e+02,1.1454002261e+02,9.9999728431e+01,7.8198544507e+01,5.2324427454e+01,3.0282842368e+01,1.4277531175e+01,5.3051622851e+00,1.4911637617e+00,2.9836288051e-01,4.0263963253e-02,3.3214653083e-03,1.4997534153e-04,3.5554906955e-06,2.8488995115e-08,8.7719254938e-11,5.9241998881e-14,6.2847498971e-18,6.6345106291e-23,3.5023073377e-29,4.6435327045e-37,4.9127775377e-47,1.1780486849e-59,3.1581427545e-75,1.0302624587e-95,1.2194175448e-120,1.8496145167e-152,1.1831587771e-192,3.4167199567e-243,4.9542123575e-307,,
1.2800000000e+01,1.3969610414e-03,2.2136528279e-03,3.4796617947e-03,5.5599262355e-03,8.7496355067e-03,1.3820212733e-02,2.1836238909e-02,3.4550633439e-02,5.4469314759e-02,8.5770401957e-02,1.3501355862e-01,2.1247443907e-01,3.3052041632e-01,5.2201842060e-01,8.0580775087e-01,1.2475557160e+00,1.9238324432e+00,2.9365650017e+00,4.4472480306e+00,6.6517378110e+00,9.8183555211e+00,1.4256392632e+01,2.0076544192e+01,2.7948671293e+01,3.7157305714e+01,4.7664902131e+01,5.8475648372e+01,6.7674512597e+01,7.3367178934e+01,7.3599810071e+01,6.7308314743e+01,5.5341398756e+01,4.0349545156e+01,2.4854137237e+01,1.3046055034e+01,5.4821828381e+00,1.7785813787e+00,4.2720919496e-01,7.0740024226e-02,7.6066777616e-03,4.7385390638e-04,1.5234469646e-05,2.3651357088e-07,1.0784986174e-09,1.6549800342e-12,4.5374733355e-16,1.5060890497e-20,3.6222587573e-26,2.8917922425e-33,3.5050685762e-42,1.7685311280e-53,8.9258599149e-68,2.0362727826e-85,1.2700430797e-108,7.5132736620e-137,7.0244900975e-173,2.2057941425e-218,1.3618809186e-275,,,
1.3000000000e+01,1.0683530600e-03,1.6943159410e-03,2.6627262457e-03,4.2587748852e-03,6.6883140760e-03,1.0591694077e-02,1.6710808037e-02,2.6376108641e-02,4.1682376779e-02,6.5567672576e-02,1.0312366672e-01,1.6189641523e-01,2.5140651131e-01,3.9610676927e-01,6.1120189543e-01,9.4426939444e-01,1.4486105672e+00,2.2046825429e+00,3.3240865600e+00,4.9362701771e+00,7.2204718920e+00,1.0352772795e+01,1.4422757908e+01,1.9773130901e+01,2.5791131267e+01,3.2323877758e+01,3.8590027133e+01,4.3115733952e+01,4.4951875180e+01,4.3057750408e+01,3.7308826780e+01,2.8729446939e+01,1.9466232598e+01,1.0950990204e+01,5.1827942405e+00,1.9318307865e+00,5.4199988688e-01,1.0968906645e-01,1.4813815707e-02,1.2435506837e-03,5.7036369400e-05,1.2382117746e-06,1.1853945061e-08,2.8289532557e-11,1.9479810735e-14,1.8842754666e-18,1.6475766736e-23,7.2492612205e-30,6.6596592534e-38,5.2052035129e-48,8.1079847395e-61,4.9826397861e-77,4.9753765167e-97,2.4812529114e-123,2.5391375902e-155,3.8163621781e-196,1.0724843668e-247,0.0000000000e+00,,,
1.3200000000e+01,7.8782904426e-04,1.2503819696e-03,1.9616577148e-03,3.1392670074e-03,4.9314341578e-03,7.8002705466e-03,1.2311049228e-02,1.9422109160e-02,3.0668995846e-02,4.8157255763e-02,7.5754926981e-02,1.1877732170e-01,1.8435587105e-01,2.8962689467e-01,4.4571696999e-01,6.8749028927e-01,1.0492927252e+00,1.5877521152e+00,2.3799775251e+00,3.5117042427e+00,5.0906070305e+00,7.2342305601e+00,9.9304239454e+00,1.3340306139e+01,1.7064945376e+01,2.0886917919e+01,2.4116634606e+01,2.6083516672e+01,2.6015569841e+01,2.3703082202e+01,1.9359848813e+01,1.3937752742e+01,8.7386306073e+00,4.4688744608e+00,1.8980920794e+00,6.2038604418e-01,1.4940350578e-01,2.5110934535e-02,2.7118397334e-03,1.7209429461e-04,5.5647007418e-06,7.7429323267e-08,4.2354756714e-10,4.7724843834e-13,1.3015344911e-16,3.7865926092e-21,7.1117186363e-27,4.4287980637e-34,3.3525444966e-43,1.1327210048e-54,3.2638721297e-69,1.2917427916e-87,2.5856309803e-110,3.6967433477e-140,1.8909334325e-176,9.3715200418e-223,3.1928341611e-281,,,,
1.3400000000e+01,5.5748084269e-04,8.8443846123e-04,1.3893000829e-03,2.2226830657e-03,3.4836058302e-03,5.5068898606e-03,8.7126377340e-03,1.3725527828e-02,2.1637258006e-02,3.3981843612e-02,5.3301090301e-02,8.3638124877e-02,1.2932391528e-01,2.0301199321e-01,3.1172692465e-01,4.7848719674e-01,7.2802661922e-01,1.0981370754e+00,1.6321236038e+00,2.3898026897e+00,3.4370744168e+00,4.8207638004e+00,6.5190252055e+00,8.5932547807e+00,1.0749151416e+01,1.2802660091e+01,1.4305413230e+01,1.4875429881e+01,1.4167982414e+01,1.2251833834e+01,9.4176314492e+00,6.3007712064e+00,3.6338344558e+00,1.6790367451e+00,6.3638212619e-01,1.8098556847e-01,3.6944392959e-02,5.0619747317e-03,4.2426559616e-04,1.9649174137e-05,4.2451373098e-07,3.5109980079e-09,1.0036500524e-11,4.7355687292e-15,4.4066589739e-19,3.1749736092e-24,1.0038836102e-30,6.5002975473e-39,2.7738154732e-49,2.4934602833e-62,7.2801188841e-79,8.7371011357e-100,1.3842080457e-125,1.6837301702e-159,9.8354811518e-201,2.4465979933e-253,0.0000000000e+00,,,,
1.3600000000e+01,3.7762907793e-04,5.9882642355e-04,9.3805607793e-04,1.5012884517e-03,2.3570764345e-03,3.7286616016e-03,5.8816162927e-03,9.2676195686e-03,1.4582164170e-02,2.2913321679e-02,3.5908302486e-02,5.6157548949e-02,8.6886400628e-02,1.3587954370e-01,2.0784019616e-01,3.1836852941e-01,4.8298449369e-01,7.2322560635e-01,1.0693211510e+00,1.5500967403e+00,2.2041929919e+00,3.0532597326e+00,4.0612170858e+00,5.2621567580e+00,6.4260984843e+00,7.4198388946e+00,8.0191898532e+00,7.9948569959e+00,7.2788069596e+00,5.9394756844e+00,4.2852363144e+00,2.6613658664e+00,1.4053154600e+00,5.8384245745e-01,1.9519354986e-01,4.7678695955e-02,8.0645478568e-03,8.7892236328e-04,5.5103562001e-05,1.7718283631e-06,2.3925315975e-08,1.0802346459e-10,1.4434289037e-13,2.4629540045e-17,6.4997860360e-22,9.1999791507e-28,3.6558685443e-35,1.6995019688e-44,2.5707748887e-56,3.4753506188e-71,4.9878925767e-90,7.3218470292e-114,3.0234621530e-143,7.2338149722e-182,8.1537661075e-229,1.0609044943e-288,,,,,
1.3800000000e+01,2.4385207344e-04,3.8577581568e-04,6.0588547280e-04,9.6766045733e-04,1.5201447087e-03,2.3984084100e-03,3.7880190891e-03,5.9663885741e-03,9.3961010913e-03,1.4725010081e-02,2.3046766766e-02,3.6005044399e-02,5.5548915272e-02,8.6738722668e-02,1.3238559075e-01,2.0180664196e-01,3.0498529511e-01,4.5393416800e-01,6.6662831670e-01,9.5819042054e-01,1.3456173422e+00,1.8384766410e+00,2.4065636555e+00,3.0492269875e+00,3.6238542335e+00,4.0694194255e+00,4.2374083122e+00,4.0492625411e+00,3.5024668302e+00,2.7001697692e+00,1.8172254770e+00,1.0426864897e+00,5.0139643933e-01,1.8523228490e-01,5.4001957063e-02,1.1125270088e-02,1.5252246314e-03,1.2770453944e-04,5.7065621726e-06,1.1962999129e-07,9.2646897425e-10,2.0526065772e-12,1.1164441188e-15,5.7377287570e-20,3.4379022296e-25,7.1962844547e-32,2.4920898267e-40,5.3440083740e-51,1.6339532503e-64,1.6513666311e-81,4.8652248996e-103,2.8807187351e-130,7.9131942509e-164,6.2751609053e-208,1.5674252166e-261,0.0000000000e+00,,,,,
1.4000000000e+01,1.5015905564e-04,2.3806230803e-04,3.7363529190e-04,5.9676204163e-04,9.3633967831e-04,1.4785639019e-03,2.3315580884e-03,3.6713115832e-03,5.7688545809e-03,9.0383244206e-03,1.4129616085e-02,2.2063732136e-02,3.3936229911e-02,5.2860350007e-02,8.0532505853e-02,1.2206882640e-01,1.8377702877e-01,2.7179193030e-01,3.9579835089e-01,5.6348078787e-01,7.8231112951e-01,1.0537285117e+00,1.3533638640e+00,1.6772003426e+00,1.9439444805e+00,2.1099790977e+00,2.1155454934e+00,1.9332616310e+00,1.5870971982e+00,1.1502586479e+00,7.2003273121e-01,3.7847301078e-01,1.6400905032e-01,5.3090418841e-02,1.3282198252e-02,2.2519892626e-03,2.4143876581e-04,1.4796235408e-05,4.4456138879e-07,5.5940818143e-09,2.2398703408e-11,2.1152691876e-14,3.9444322368e-18,4.8549235338e-23,5.0100318178e-29,1.0841860144e-36,2.1055713329e-46,1.1913787759e-58,3.6923621181e-74,1.1734978659e-93,2.3810516997e-118,1.4448233885e-149,4.8693679321e-188,1.3766465119e-238,5.1109193240e-300,,,,,,
1.4200000000e+01,8.8756822054e-05,1.4067245163e-04,2.2077552358e-04,3.5233991686e-04,5.5322309586e-04,8.7126535862e-04,1.3762288481e-03,2.1643184645e-03,3.3978074025e-03,5.3119711471e-03,8.3045059304e-03,1.2927962665e-02,1.9852080614e-02,3.0826684068e-02,4.6842526021e-02,7.0785635342e-02,1.0572968128e-01,1.5557049952e-01,2.2488094891e-01,3.1705439563e-01,4.3410908923e-01,5.7530151179e-01,7.2564507859e-01,8.7591821076e-01,9.8837633151e-01,1.0363587038e+00,9.9845989696e-01,8.6837045824e-01,6.7354293790e-01,4.5669669227e-01,2.6377463262e-01,1.2562734394e-01,4.8519408347e-02,1.3510425699e-02,2.8168709558e-03,3.8005671688e-04,3.0446265540e-05,1.2830114890e-06,2.3904813226e-08,1.6168835206e-10,2.9246971658e-13,9.8530768842e-17,5.0516351545e-21,1.1112831571e-26,1.3815356013e-33,1.9700548009e-42,1.2209518648e-53,9.0806875181e-68,1.1840718235e-85,3.9542597062e-108,1.3794611605e-136,1.4801194101e-172,7.0819060384e-217,4.2268702077e-275,0.0000000000e+00,,,,,,
1.4400000000e+01,5.0393510867e-05,7.9786859664e-05,1.2510735898e-04,1.9993809706e-04,3.1352682545e-04,4.9418482898e-04,7.7876712377e-04,1.2238181959e-03,1.9211303473e-03,3.0052766744e-03,4.6824927880e-03,7.2721208199e-03,1.1140609649e-02,1.7258826003e-02,2.6106174207e-02,3.9289565156e-02,5.8402035070e-02,8.5306763605e-02,1.2200898804e-01,1.6998821619e-01,2.3043895076e-01,2.9949648050e-01,3.7032418844e-01,4.3554031548e-01,4.7612372774e-01,4.8137706150e-01,4.4251503382e-01,3.6576380620e-01,2.6620749883e-01,1.6716135449e-01,8.7975388109e-02,3.7483577896e-02,1.2608081307e-02,2.9494126366e-03,4.9568994970e-04,5.0636761944e-05,2.8403906746e-06,7.5951462649e-08,7.8150112268e-10,2.4806358321e-12,1.6779315229e-15,1.5941092995e-19,1.6778082600e-24,4.4729776666e-31,4.2007004405e-39,2.1994494937e-49,2.1005681580e-62,8.2216795383e-79,1.4287260468e-99,1.1853453998e-125,1.1499667930e-158,2.1946852402e-200,8.7825766175e-252,0.0000000000e+00,,,,,,,
1.4600000000e+01,2.7388648232e-05,4.3447085913e-05,6.8130749094e-05,1.0869791953e-04,1.7034910502e-04,2.6868526054e-04,4.2263840071e-04,6.6416923969e-04,1.0414024582e-03,1.6259530127e-03,2.5272525471e-03,3.9288300773e-03,6.0012667060e-03,9.2729844210e-03,1.3950389879e-02,2.0900578298e-02,3.0877382778e-02,4.4664107771e-02,6.3374380453e-02,8.7178686097e-02,1.1618179417e-01,1.4835492016e-01,1.7898377385e-01,2.0460709616e-01,2.1609638568e-01,2.0934321083e-01,1.8272823650e-01,1.4198876935e-01,9.6112892029e-02,5.5257269940e-02,2.6191938382e-02,9.7249394199e-03,2.7806549214e-03,5.2250477711e-04,6.7419298801e-05,4.8809942368e-06,1.7554465709e-07,2.6454209198e-09,1.2893693426e-11,1.5718275962e-14,3.0775556241e-18,5.9597423036e-23,8.5512209163e-29,1.6393451676e-36,6.2244795137e-46,5.4452716021e-58,2.9680442901e-73,1.7725812427e-92,8.5547476332e-117,2.4720839483e-147,5.5533544012e-186,8.1984294740e-235,5.7993763117e-295,0.0000000000e+00,,,,,,,
1.4800000000e+01,1.4162696371e-05,2.2414249073e-05,3.5162758234e-05,5.6075687161e-05,8.7986824478e-05,1.3842497891e-04,2.1790414982e-04,3.4166046172e-04,5.3516477949e-04,8.3350914814e-04,1.2976456619e-03,2.0080118914e-03,3.0612883587e-03,4.7103461035e-03,7.0535833821e-03,1.0504547083e-02,1.5400140040e-02,2.2086442183e-02,3.1003116688e-02,4.2112462209e-02,5.5095407321e-02,6.8756907093e-02,8.0904753222e-02,8.9441417718e-02,9.0793570727e-02,8.3556677488e-02,6.8810918680e-02,4.9688755191e-02,3.0851772034e-02,1.5965334036e-02,6.6228042306e-03,2.0820373933e-03,4.8473260230e-04,6.9088803197e-05,6.3325991472e-06,2.9326590508e-07,5.8979896517e-09,4.2009607965e-11,7.7560988850e-14,2.7029147462e-17,1.0531872227e-21,2.5785815483e-27,2.8645985899e-34,1.8884293485e-43,1.1931259432e-54,5.6548184112e-69,4.2600007255e-87,6.4989204117e-110,9.1976088632e-139,5.4852928142e-175,8.0673463822e-221,1.0206602494e-278,0.0000000000e+00,,,,,,,,
1.5000000000e+01,6.8331593336e-06,1.0820437962e-05,1.6945880047e-05,2.7057772650e-05,4.2343101081e-05,6.6755505804e-05,1.0476093912e-04,1.6422113576e-04,2.5675935758e-04,4.0000752974e-04,6.2078225575e-04,9.5675473821e-04,1.4538204017e-03,2.2266090365e-03,3.3273860711e-03,4.9155359607e-03,7.1558578195e-03,1.0165298762e-02,1.4039778220e-02,1.8793774563e-02,2.4083400869e-02,2.9320669581e-02,3.3504117179e-02,3.5525862988e-02,3.4358981178e-02,2.9828267431e-02,2.2837661468e-02,1.5087277795e-02,8.3883873472e-03,3.7887836565e-03,1.3232884093e-03,3.3373930821e-04,5.9005640108e-05,5.8039843741e-06,3.3414136904e-07,8.3980940625e-09,7.6338759946e-11,1.9348733747e-13,9.3537186375e-17,5.8610808955e-21,2.5506892890e-26,3.8812795429e-33,1.4024183077e-41,1.0337071725e-52,2.7762018132e-66,1.2502501465e-83,1.4520978336e-105,3.6039652925e-133,4.6102274043e-168,7.2749242209e-212,2.8369190393e-267,0.0000000000e+00,,,,,,,,,
