mass_mev,U2=1.000000e-07,U2=1.260000e-07,U2=1.580000e-07,U2=2.000000e-07,U2=2.510000e-07,U2=3.160000e-07,U2=3.980000e-07,U2=5.010000e-07,U2=6.310000e-07,U2=7.940000e-07,U2=1.000000e-06,U2=1.260000e-06,U2=1.580000e-06,U2=2.000000e-06,U2=2.510000e-06,U2=3.160000e-06,U2=3.980000e-06,U2=5.010000e-06,U2=6.310000e-06,U2=7.940000e-06,U2=1.000000e-05,U2=1.260000e-05,U2=1.580000e-05,U2=2.000000e-05,U2=2.510000e-05,U2=3.160000e-05,U2=3.980000e-05,U2=5.010000e-05,U2=6.310000e-05,U2=7.940000e-05,U2=1.000000e-04,U2=1.260000e-04,U2=1.580000e-04,U2=2.000000e-04,U2=2.510000e-04,U2=3.160000e-04,U2=3.980000e-04,U2=5.010000e-04,U2=6.310000e-04,U2=7.940000e-04,U2=1.000000e-03,U2=1.260000e-03,U2=1.580000e-03,U2=2.000000e-03,U2=2.510000e-03,U2=3.160000e-03,U2=3.980000e-03,U2=5.010000e-03,U2=6.310000e-03,U2=7.940000e-03,U2=1.000000e-02,U2=1.260000e-02,U2=1.580000e-02,U2=2.000000e-02,U2=2.510000e-02,U2=3.160000e-02,U2=3.980000e-02,U2=5.010000e-02,U2=6.310000e-02,U2=7.940000e-02,U2=1.000000e-01
1.1200000000e+01,4.9469567078e-03,7.8500292155e-03,1.2342586536e-02,1.9761134992e-02,3.1101315410e-02,4.9246738464e-02,7.8034820235e-02,1.2345667065e-01,1.9548294708e-01,3.0880276305e-01,4.8838600344e-01,7.7247687731e-01,1.2091649613e+00,1.9259113147e+00,3.0114254914e+00,4.7291930385e+00,7.4152179425e+00,1.1579915809e+01,1.8035241329e+01,2.7909504454e+01,4.3011596395e+01,6.5857854780e+01,9.9075074151e+01,1.4986721784e+02,2.2027188454e+02,3.2004346404e+02,4.5574380338e+02,6.3228962050e+02,8.5155258107e+02,1.1046246626e+03,1.3734847280e+03,1.6226048143e+03,1.8007457716e+03,1.8647652694e+03,1.7725177765e+03,1.5217267147e+03,1.1556525248e+03,7.5851251024e+02,4.1684141569e+02,1.8585299584e+02,6.3959195288e+01,1.6111173026e+01,2.9070337485e+00,3.0845745036e-01,2.0808603397e-02,7.0795140844e-04,1.0835949819e-05,6.3513955981e-08,1.0969230831e-10,4.2655932386e-14,2.3316699514e-18,1.0592985115e-23,2.9702950850e-30,7.6510170056e-39,2.8258349336e-49,1.3763236598e-62,2.0710932366e-79,1.4022394240e-100,2.4106998692e-127,5.9378233334e-161,1.7686075539e-203
1.1400000000e+01,4.5304935956e-03,7.1903819297e-03,1.1302920125e-02,1.8098225188e-02,2.8481297548e-02,4.5090449813e-02,7.1438496880e-02,1.1301774987e-01,1.7889117007e-01,2.8251180955e-01,4.4663331349e-01,7.0616000383e-01,1.1046691497e+00,1.7581225646e+00,2.7465385584e+00,4.3082101545e+00,6.7453234058e+00,1.0514473098e+01,1.6338216857e+01,2.5210976175e+01,3.8713475015e+01,5.9010543167e+01,8.8290206589e+01,1.3261242008e+02,1.9327411584e+02,2.7788203037e+02,3.9063750327e+02,5.3354706841e+02,7.0506629000e+02,8.9408900704e+02,1.0818924715e+03,1.2373943119e+03,1.3225785463e+03,1.3072779010e+03,1.1778208783e+03,9.4768552422e+02,6.6583146209e+02,3.9820744324e+02,1.9570045782e+02,7.6359639221e+01,2.2383749212e+01,4.6515370431e+00,6.7031602295e-01,5.3770556393e-02,2.6272419434e-03,6.0304762589e-05,5.7000506513e-07,1.8353322958e-09,1.4817616132e-12,2.1900540937e-16,3.4547233751e-21,3.1955139705e-27,1.2350785664e-34,2.3060713099e-44,3.4428416563e-56,2.7529207802e-71,2.2811260072e-90,2.2159402160e-114,9.7556083738e-145,7.5190218807e-183,4.5387697119e-231
1.1600000000e+01,4.0900848571e-03,6.4909318686e-03,1.0200822919e-02,1.6331461251e-02,2.5699328131e-02,4.0685819377e-02,6.4441188089e-02,1.0192095110e-01,1.6128840131e-01,2.5463528396e-01,4.0241003514e-01,6.3588022672e-01,9.9408692005e-01,1.5807980590e+00,2.4670749805e+00,3.8647825912e+00,6.0412082266e+00,9.3976707630e+00,1.4565514732e+01,2.2403778294e+01,3.4265325183e+01,5.1969669733e+01,7.7284124154e+01,1.1517256534e+02,1.6629368160e+02,2.3632300109e+02,3.2751173441e+02,4.3966475924e+02,5.6898845060e+02,7.0376050577e+02,8.2656330920e+02,9.1240563201e+02,9.3587296295e+02,8.7901925798e+02,7.4681463860e+02,5.5966357145e+02,3.6109171532e+02,1.9506709325e+02,8.4856177432e+01,2.8632407558e+01,7.0513425882e+00,1.1898485841e+00,1.3451784502e-01,7.9793901676e-03,2.7486429851e-04,4.1006232185e-06,2.2691450372e-08,3.7233265724e-11,1.2692652296e-14,6.2491792416e-19,2.4038721852e-24,3.6597301181e-31,1.5015229563e-39,1.4433664496e-50,5.7540902863e-64,4.4609052556e-81,1.0507215652e-102,6.4077068538e-130,2.5533227054e-164,1.6743308972e-207,3.9520500846e-262
1.1800000000e+01,3.6330147741e-03,5.7631366322e-03,9.0566454970e-03,1.4498702389e-02,2.2814539127e-02,3.6109462640e-02,5.7191761299e-02,9.0426164055e-02,1.4306275479e-01,2.2577246216e-01,3.5664080442e-01,5.6319817430e-01,8.7987140868e-01,1.3978825818e+00,2.1790588033e+00,3.4086829560e+00,5.3185683823e+00,8.2548100660e+00,1.2757644275e+01,1.9553399352e+01,2.9772822378e+01,4.4905333822e+01,6.6328789814e+01,9.7987351299e+01,1.4001964842e+02,1.9643438423e+02,2.6797288089e+02,3.5294211835e+02,4.4636706132e+02,5.3717154135e+02,6.1060145748e+02,6.4831095745e+02,6.3565533634e+02,5.6457170174e+02,4.4978033205e+02,3.1183362466e+02,1.8330125361e+02,8.8623215565e+01,3.3760358146e+01,9.7308903493e+00,1.9851833928e+00,2.6764205282e-01,2.3299631446e-02,9.9739764537e-04,2.3460385710e-05,2.1722884889e-07,6.5899919460e-10,5.0379201938e-13,6.4441181990e-17,9.0932363590e-22,7.0491880496e-28,1.3890532648e-35,4.5030779867e-45,1.5136542991e-57,1.0087225190e-72,4.1853840209e-92,1.3294779961e-116,2.0022949756e-147,2.2294278782e-186,2.8515577375e-235,4.0918309657e-297
1.2000000000e+01,3.1681568861e-03,5.0256567483e-03,7.8987051628e-03,1.2643329320e-02,1.9890440736e-02,3.1479304457e-02,4.9841251865e-02,7.8794707091e-02,1.2461357400e-01,1.9658222476e-01,3.1035375027e-01,4.8979783184e-01,7.6458314367e-01,1.2134380464e+00,1.8891403216e+00,2.9504250750e+00,4.5942650113e+00,7.1125062645e+00,1.0957395161e+01,1.6727805364e+01,2.5344452671e+01,3.7990328067e+01,5.5694745384e+01,8.1484517738e+01,1.1510497823e+02,1.5919168570e+02,2.1341406053e+02,2.7523186605e+02,3.3937988633e+02,3.9631112763e+02,4.3461522184e+02,4.4221806013e+02,4.1269326718e+02,3.4478154594e+02,2.5602007064e+02,1.6304132565e+02,8.6591735204e+01,3.7112000883e+01,1.2245123369e+01,2.9776741235e+00,4.9609754808e-01,5.2549660250e-02,3.4513657947e-03,1.0359468291e-04,1.5992564297e-06,8.6786791370e-09,1.3331984495e-11,4.2750619858e-15,1.7917432278e-19,6.1069014682e-25,7.6855592741e-32,1.4926350702e-40,2.7352989577e-51,2.0736800583e-65,1.3594582888e-82,1.5416880042e-104,2.8403316515e-132,3.6703236808e-167,3.0103665084e-211,1.4118573915e-266,0.0000000000e+00
1.2200000000e+01,2.7083179790e-03,4.2969430134e-03,6.7503614097e-03,1.0805167135e-02,1.6995938646e-02,2.6891929684e-02,4.2571474622e-02,6.7279056175e-02,1.0636303143e-01,1.6771478093e-01,2.6462529555e-01,4.1733677641e-01,6.5089240658e-01,1.0317852167e+00,1.6041062414e+00,2.5007444871e+00,3.8852304079e+00,5.9979478126e+00,9.2076512710e+00,1.3994832091e+01,2.1087100586e+01,3.1391974205e+01,4.5638967937e+01,6.6058137852e+01,9.2130665914e+01,1.2541930737e+02,1.6493107837e+02,2.0782800584e+02,2.4922437218e+02,2.8157555610e+02,2.9689377074e+02,2.8833601439e+02,2.5494200200e+02,1.9921474374e+02,1.3700323949e+02,7.9544868868e+01,3.7844609636e+01,1.4238756716e+01,4.0245286339e+00,8.1538794921e-01,1.0932333583e-01,8.9332025305e-03,4.3210739981e-04,8.7740616591e-06,8.4586604741e-08,2.5080396020e-10,1.7758648445e-13,2.1150594802e-17,2.4871718305e-22,1.6850063574e-28,2.6915402490e-36,3.7775481476e-46,2.6726654628e-58,2.7759737919e-74,9.8071727270e-94,1.4174676249e-118,5.8037993835e-150,1.9315564773e-189,2.5564429526e-239,6.5507451846e-302,0.0000000000e+00
1.2400000000e+01,2.2635096667e-03,3.5899888833e-03,5.6396933851e-03,9.0266519301e-03,1.4196023426e-02,2.2458991862e-02,3.5543865882e-02,5.6153143092e-02,8.8745002833e-02,1.3985508153e-01,2.2053551739e-01,3.4751476427e-01,5.4145061865e-01,8.5720038317e-01,1.3305721306e+00,2.0702100149e+00,3.2082760626e+00,4.9373088973e+00,7.5496792906e+00,1.1418850976e+01,1.7100565384e+01,2.5263558200e+01,3.6390640520e+01,5.2047706982e+01,7.1571821563e+01,9.5743471096e+01,1.2325780693e+02,1.5139838139e+02,1.7608127831e+02,1.9186547347e+02,1.9379609183e+02,1.7887584245e+02,1.4911613131e+02,1.0834096135e+02,6.8551681323e+01,3.6012550563e+01,1.5216663438e+01,4.9775402475e+00,1.1919820276e+00,1.9864653792e-01,2.1092351230e-02,1.3010931333e-03,4.4972982302e-05,5.9032780823e-07,3.3418333142e-09,4.9776677985e-12,1.4554786634e-15,5.5963347260e-20,1.5457936200e-25,1.6656641730e-32,2.5482717461e-41,1.8122821517e-52,3.2026574121e-66,2.5815325822e-84,2.4751940713e-106,1.9090323674e-134,5.8037658354e-170,1.2559887469e-214,4.7217728981e-271,0.0000000000e+00,0.0000000000e+00
1.2600000000e+01,1.8435542579e-03,2.9241293391e-03,4.5939668750e-03,7.3500310673e-03,1.1558407476e-02,1.8281380694e-02,2.8923683403e-02,4.5678692124e-02,7.2158502522e-02,1.1365236407e-01,1.7908732973e-01,2.8195229746e-01,4.3881817333e-01,6.9371779787e-01,1.0749215305e+00,1.6687405989e+00,2.5789040157e+00,3.9549936235e+00,6.0212521270e+00,9.0577146832e+00,1.3472682061e+01,1.9735971428e+01,2.8138161405e+01,3.9716904081e+01,5.3768599485e+01,7.0552557446e+01,8.8724698892e+01,1.0596357408e+02,1.1917303480e+02,1.2481888766e+02,1.2030630375e+02,1.0506601151e+02,8.2162041383e+01,5.5169519579e+01,3.1905559104e+01,1.5051795538e+01,5.6008892368e+00,1.5777006419e+00,3.1651837446e-01,4.2783027938e-02,3.5296061850e-03,1.5992422774e-04,3.8003470564e-06,3.0463323084e-08,9.3985251667e-11,6.3682585573e-14,6.7674009316e-18,7.1462538686e-23,3.7791285004e-29,5.0119079379e-37,5.3118573829e-47,1.2731807506e-59,3.4111475697e-75,1.1129429937e-95,1.3191591696e-120,1.9977690710e-152,1.2787864260e-192,3.6959888762e-243,5.3537637459e-307,0.0000000000e+00,0.0000000000e+00
1.2800000000e+01,1.4586929260e-03,2.3135761832e-03,3.6343772335e-03,5.8138763547e-03,9.1401960854e-03,1.4453870412e-02,2.2859666163e-02,3.6088358390e-02,5.6979846809e-02,8.9692662069e-02,1.4121870868e-01,2.2210955141e-01,3.4526315295e-01,5.4494991293e-01,8.4277171844e-01,1.3051384233e+00,2.0107785058e+00,3.0718492423e+00,4.6541238351e+00,6.9591950483e+00,1.0273685251e+01,1.4909425468e+01,2.1017057516e+01,2.9236235086e+01,3.8903692469e+01,4.9974210394e+01,6.1249644785e+01,7.0934670031e+01,7.6908024376e+01,7.7157544446e+01,7.0684191740e+01,5.8142714753e+01,4.2437022283e+01,2.6178507955e+01,1.3748753843e+01,5.7824663138e+00,1.8792529597e+00,4.5140447481e-01,7.4928528997e-02,8.0764870111e-03,5.0522321585e-04,1.6228117266e-05,2.5243192828e-07,1.1523406033e-09,1.7724396069e-12,4.8626900458e-16,1.6187195564e-20,3.8924324970e-26,3.1101228678e-33,3.7722575807e-42,1.9042057906e-53,9.6085471930e-68,2.1959158660e-85,1.3694515691e-108,8.0926246615e-137,7.5734109210e-173,2.3748348900e-218,1.4682402418e-275,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3000000000e+01,1.1167998370e-03,1.7711668715e-03,2.7816414162e-03,4.4497120283e-03,6.9937302772e-03,1.1056048097e-02,1.7479559044e-02,2.7584301026e-02,4.3527507836e-02,6.8471551057e-02,1.0771333179e-01,1.6922734376e-01,2.6270272864e-01,4.1390467009e-01,6.3875123625e-01,9.8650152471e-01,1.5146967880e+00,2.3041528202e+00,3.4724287146e+00,5.1579053709e+00,7.5516099901e+00,1.0846505736e+01,1.5099992575e+01,2.0671082735e+01,2.6990593230e+01,3.3872884779e+01,4.0364026080e+01,4.5206062271e+01,4.7102578934e+01,4.5106959582e+01,3.9122548111e+01,3.0177990483e+01,2.0458683326e+01,1.1529057129e+01,5.4652377262e+00,2.0347054964e+00,5.7259356084e-01,1.1599207585e-01,1.5687117541e-02,1.3189833410e-03,6.0586753133e-05,1.3182282281e-06,1.2629389581e-08,3.0175501394e-11,2.0818658675e-14,2.0170152396e-18,1.7680517176e-23,7.7799302637e-30,7.1246876139e-38,5.5902606676e-48,8.6933049626e-61,5.3496239919e-77,5.3508453337e-97,2.6664083041e-123,2.7286417605e-155,4.1019832734e-196,1.1516486984e-247,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3200000000e+01,8.2386489476e-04,1.3064140690e-03,2.0511922568e-03,3.2804579161e-03,5.1550606906e-03,8.1471773586e-03,1.2876319661e-02,2.0308790974e-02,3.2028275874e-02,5.0342103035e-02,7.9119069830e-02,1.2415574874e-01,1.9245234104e-01,3.0263410866e-01,4.6594358084e-01,7.1747350714e-01,1.0975176508e+00,1.6617672275e+00,2.4897245848e+00,3.6714106039e+00,5.3266300061e+00,7.5647337789e+00,1.0388342064e+01,1.3974174704e+01,1.7873544530e+01,2.1869744224e+01,2.5277636448e+01,2.7303434108e+01,2.7258274579e+01,2.4835064439e+01,2.0319540721e+01,1.4638805119e+01,9.1766312152e+00,4.6989342833e+00,1.9984544626e+00,6.5365030837e-01,1.5768679301e-01,2.6561736588e-02,2.8676688592e-03,1.8263604726e-04,5.9091447917e-06,8.2248248124e-08,4.5047229629e-10,5.0903785221e-13,1.3894446544e-16,4.0451159709e-21,7.6096157980e-27,4.7358213626e-34,3.5904860041e-43,1.2138160554e-54,3.4921916177e-69,1.3839705918e-87,2.7720811590e-110,3.9640384611e-140,2.0270498285e-176,1.0042994665e-222,3.4227395786e-281,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3400000000e+01,5.8288897302e-04,9.2407190525e-04,1.4508449246e-03,2.3197410304e-03,3.6443203580e-03,5.7576950573e-03,9.0960356360e-03,1.4339097824e-02,2.2598602559e-02,3.5492029466e-02,5.5722803333e-02,8.7326809301e-02,1.3514741750e-01,2.1207612688e-01,3.2568581884e-01,4.9988215288e-01,7.6157395180e-01,1.1472748575e+00,1.7080105108e+00,2.4988787470e+00,3.5898963024e+00,5.0361603798e+00,6.8143595483e+00,8.9944993989e+00,1.1250825735e+01,1.3395827325e+01,1.4984825204e+01,1.5571963823e+01,1.4855650475e+01,1.2840035877e+01,9.8782544544e+00,6.6220742489e+00,3.8221116771e+00,1.7686917288e+00,6.7033457227e-01,1.9083051473e-01,3.8942123916e-02,5.3508681004e-03,4.4861649977e-04,2.0823626682e-05,4.5010203147e-07,3.7334361327e-09,1.0675197596e-11,5.0498728131e-15,4.6936773435e-19,3.3873611535e-24,1.0717122804e-30,6.9416474950e-39,2.9614531444e-49,2.6675442191e-62,7.7758279136e-79,9.3248461911e-100,1.4799773821e-125,1.8002033254e-159,1.0509227742e-200,2.6141660362e-253,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3600000000e+01,3.9412313096e-04,6.2482540881e-04,9.8076854820e-04,1.5678434042e-03,2.4624444318e-03,3.8888430467e-03,6.1411409075e-03,9.6756413650e-03,1.5238167271e-02,2.3911133270e-02,3.7498227324e-02,5.8683890432e-02,9.0661547465e-02,1.4194781270e-01,2.1739469292e-01,3.3251366053e-01,5.0438030628e-01,7.5569794714e-01,1.1173913258e+00,1.6209822962e+00,2.3041950574e+00,3.1902823600e+00,4.2488461310e+00,5.4957250736e+00,6.7128723929e+00,7.7640990464e+00,8.3890636704e+00,8.3692994535e+00,7.6119834764e+00,6.2254739581e+00,4.4900734659e+00,2.7904229267e+00,1.4758926463e+00,6.1313176171e-01,2.0524005032e-01,5.0201840456e-02,8.5067275551e-03,9.2881849270e-04,5.8303860927e-05,1.8770362447e-06,2.5359389448e-08,1.1482574152e-10,1.5340612419e-13,2.6200244716e-17,6.9172415644e-22,9.8080801180e-28,3.8887667872e-35,1.8125894229e-44,2.7404352340e-56,3.7037615965e-71,5.3216675665e-90,7.8014821519e-114,3.2189146506e-143,7.7150817733e-182,8.7065446258e-229,1.1307991924e-288,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3800000000e+01,2.5435171212e-04,4.0315586502e-04,6.3271248203e-04,1.0111500197e-03,1.5876019140e-03,2.5063310238e-03,3.9559904434e-03,6.2292634935e-03,9.8032292000e-03,1.5368328304e-02,2.4072495813e-02,3.7616536837e-02,5.8008474595e-02,9.0603884375e-02,1.3835708243e-01,2.1084118682e-01,3.1833632038e-01,4.7419658822e-01,6.9608670610e-01,1.0007419691e+00,1.4066372669e+00,1.9205815001e+00,2.5152212119e+00,3.1843384687e+00,3.7931421685e+00,4.2550680443e+00,4.4331774274e+00,4.2378023684e+00,3.6666214736e+00,2.8301589708e+00,1.9071274657e+00,1.0936047257e+00,5.2667139981e-01,1.9458807977e-01,5.6798726348e-02,1.1721174605e-02,1.6077165685e-03,1.3469380076e-04,6.0363267002e-06,1.2651092025e-07,9.8242807754e-10,2.1771620161e-12,1.1850716161e-15,6.0919125528e-20,3.6562925858e-25,7.6574954028e-32,2.6550855272e-40,5.6859621369e-51,1.7394324331e-64,1.7570160034e-81,5.1754408225e-103,3.0690020084e-130,8.4413708233e-164,6.6817450943e-208,1.6661265536e-261,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4000000000e+01,1.5679132885e-04,2.4849149613e-04,3.8986945605e-04,6.2297040664e-04,9.7775748540e-04,1.5430478725e-03,2.4342340820e-03,3.8306673447e-03,6.0235294041e-03,9.4333950033e-03,1.4758012246e-02,2.3024786735e-02,3.5436986280e-02,5.5208361627e-02,8.4046489583e-02,1.2757629505e-01,1.9167399747e-01,2.8376985591e-01,4.1336210680e-01,5.8863307935e-01,8.1759014423e-01,1.0999598231e+00,1.4151640794e+00,1.7515355096e+00,2.0319056773e+00,2.2071834571e+00,2.2132146562e+00,2.0227903310e+00,1.6604387790e+00,1.2053175537e+00,7.5511539234e-01,3.9675966368e-01,1.7233634238e-01,5.5858192268e-02,1.3961274651e-02,2.3702156176e-03,2.5427990080e-04,1.5608007899e-05,4.6938232620e-07,5.9029227316e-09,2.3683284774e-11,2.2383800927e-14,4.1797522908e-18,5.1475624596e-23,5.3130341558e-29,1.1513439043e-36,2.2354985060e-46,1.2645722157e-58,3.9176255895e-74,1.2465851535e-93,2.5299117044e-118,1.5329528477e-149,5.1689609062e-188,1.4638012376e-238,5.4266413157e-300,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4200000000e+01,9.2625801795e-05,1.4675240372e-04,2.3021671089e-04,3.6771787854e-04,5.7701335655e-04,9.1016584692e-04,1.4350815421e-03,2.2567316245e-03,3.5456614865e-03,5.5469974281e-03,8.6661441247e-03,1.3497700607e-02,2.0731078335e-02,3.2209771663e-02,4.8873207805e-02,7.3875862678e-02,1.1041111245e-01,1.6239430836e-01,2.3462247404e-01,3.3071973508e-01,4.5356237969e-01,6.0067398073e-01,7.5829736305e-01,9.1614618996e-01,1.0332071916e+00,1.0844542498e+00,1.0438354228e+00,9.0918371521e-01,7.0510336450e-01,4.7867254900e-01,2.7666733021e-01,1.3180919520e-01,5.0928317778e-02,1.4203260758e-02,2.9642224539e-03,4.0003864731e-04,3.2050724824e-05,1.3551888470e-06,2.5201160945e-08,1.7097394713e-10,3.0872077835e-13,1.0420802187e-16,5.3494383897e-21,1.1769698441e-26,1.4620816811e-33,2.0877407468e-42,1.2939706273e-53,9.6125499043e-68,1.2537422821e-85,4.1877253970e-108,1.4607056063e-136,1.5678234542e-172,7.4978889155e-217,4.4793249626e-275,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4400000000e+01,5.2552909936e-05,8.3257880711e-05,1.3058950646e-04,2.0852733811e-04,3.2708788934e-04,5.1569982571e-04,8.1265483019e-04,1.2770054739e-03,2.0044973939e-03,3.1323237247e-03,4.8865553389e-03,7.5968877722e-03,1.1641788650e-02,1.8034300943e-02,2.7266357729e-02,4.1028346480e-02,6.0970095492e-02,8.9038361329e-02,1.2749643459e-01,1.7773571605e-01,2.4040619145e-01,3.1296329091e-01,3.8700406358e-01,4.5539080047e-01,4.9795403253e-01,5.0333768469e-01,4.6315798522e-01,3.8248209874e-01,2.7841021872e-01,1.7525093777e-01,9.2395593292e-02,3.9315689003e-02,1.3251995783e-02,3.0951639049e-03,5.2084685269e-04,5.3286149287e-05,2.9919320321e-06,8.0121802467e-08,8.2510808497e-10,2.6191633834e-12,1.7708292240e-15,1.6854791227e-19,1.7721017966e-24,4.7300562223e-31,4.4398765925e-39,2.3275829343e-49,2.2194648923e-62,8.6956811160e-79,1.5121194336e-99,1.2543735778e-125,1.2164326743e-158,2.3207482872e-200,9.2919619729e-252,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4600000000e+01,2.8586717565e-05,4.5282380807e-05,7.0999853160e-05,1.1334270352e-04,1.7770799301e-04,2.8004383863e-04,4.4102472134e-04,6.9244885075e-04,1.0858234974e-03,1.6946189735e-03,2.6393731172e-03,4.0949627147e-03,6.2596004152e-03,9.6650974235e-03,1.4555004777e-02,2.1791183987e-02,3.2178353615e-02,4.6621755275e-02,6.6100359270e-02,9.1017817646e-02,1.2122980318e-01,1.5482505939e-01,1.8707866781e-01,2.1372235458e-01,2.2571641947e-01,2.1865804348e-01,1.9118031837e-01,1.4855489574e-01,1.0051652081e-01,5.7944747321e-02,2.7416352693e-02,1.0198025839e-02,2.9162610608e-03,5.4868241514e-04,7.0796281425e-05,5.1297350914e-06,1.8442664428e-07,2.7794165938e-09,1.3588758419e-11,1.6552697440e-14,3.2434927112e-18,6.2714324988e-23,9.0185628428e-29,1.7305083473e-36,6.5682623659e-46,5.7472917854e-58,3.1327650779e-73,1.8691213610e-92,9.0373416788e-117,2.6082887888e-147,5.8656411352e-186,8.6516002976e-235,6.1184536707e-295,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4800000000e+01,1.4769270302e-05,2.3385690664e-05,3.6660715050e-05,5.8498703459e-05,9.1681592662e-05,1.4439574288e-04,2.2722728534e-04,3.5645327253e-04,5.5831823677e-04,8.7009671501e-04,1.3527428794e-03,2.0939911688e-03,3.1919009453e-03,4.9103956211e-03,7.3618229072e-03,1.0959589228e-02,1.6068761194e-02,2.3074732997e-02,3.2351190809e-02,4.3929839676e-02,5.7498859654e-02,7.1850802655e-02,8.4557643418e-02,9.3378244507e-02,9.4743424076e-02,8.7358520291e-02,7.1946340185e-02,5.2026296702e-02,3.2262616242e-02,1.6723406032e-02,6.9311720763e-03,2.1820403002e-03,5.0745650457e-04,7.2497642340e-05,6.6472814511e-06,3.0806212914e-07,6.2013601923e-09,4.4161138640e-11,8.1614795755e-14,2.8447541901e-17,1.1090967919e-21,2.7157542979e-27,3.0157478733e-34,1.9899150143e-43,1.2581867817e-54,5.9563904602e-69,4.4853444296e-87,6.8470230643e-110,9.6896492522e-139,5.7834895346e-175,8.5141700251e-221,1.0757947293e-278,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5000000000e+01,7.1268571154e-06,1.1282689762e-05,1.7680505031e-05,2.8203100564e-05,4.4176422620e-05,6.9529742531e-05,1.0932755092e-04,1.7132960090e-04,2.6800484070e-04,4.1698290375e-04,6.4695818387e-04,9.9886696965e-04,1.5177321005e-03,2.3251002846e-03,3.4681947791e-03,5.1298615774e-03,7.4602354249e-03,1.0603985649e-02,1.4676902561e-02,1.9611986646e-02,2.5155792295e-02,3.0647715670e-02,3.4969332198e-02,3.7100016697e-02,3.5884428222e-02,3.1173073836e-02,2.3862807686e-02,1.5783322309e-02,8.7697853104e-03,3.9683931295e-03,1.3849462148e-03,3.4994894326e-04,6.1750447499e-05,6.0839686095e-06,3.5055432242e-07,8.8190261822e-09,8.0076742275e-11,2.0309153621e-13,9.8252314971e-17,6.1626825810e-21,2.6837495938e-26,4.0807893334e-33,1.4754998135e-41,1.0859751568e-52,2.9221331423e-66,1.3153189763e-83,1.5261304203e-105,3.7908544152e-133,4.8498589343e-168,7.6488778594e-212,2.9814602313e-267,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
